user_id,username,description,class,Medical_professional,Advocate_Activist,Educator,Researcher,Job_Posting,organizations,Government,Miscellaneous
1372659186,CDAura,Consultant,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117826805094735872,md_zuo,"Physician Anesthesiologist, #OHSU Assistant Residency Program Director, #MedEd Enthusiast. #WomeninMedicine #medtwitter Thoughts are my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184594341,LifeandPICU,"#PedsICU intensivist juggling medicine and life. Pediatrics APD. Educator, speaker, advocate for #MentalHealth & equity. Opinions my own. #WomenInMedicine","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1184658738642337792,flo_doo,"🌲@StanfordBodyRad Chief Fellow,
@StanfordAIMI
💻@RadiologyACR #Informatics fellow
🏳️‍🌈 #AAPI
🐣 Tweets: #AI, #Radiology, @raddiscord, & #DEI.
Views = my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38678765,nuromri,Neurorad. Quality. Value. Workflow. Imaging #efficiency #tech #recon. Patient focus. #AI #ML. #MRI #CT Opinions my own,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990565095,MonicaSheth,Physician • Radiologist • Mom of 3 • Striving to grow each day • Hoping to inspire others along the way • Tweets = MHO,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4225952174,theAPDR,APDR Mission: To empower education leaders who oversee the development of tomorrow’s radiologists.,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1172163916564180993,jannimd,"Radiologist/Educator/Finance. Editor @themrionline.  Associate,  https://t.co/FsfsKWpXiH.  Former PD/Dean of GME/Chair. #ChestRadEd #meded #Financialliteracy #DwME","Medical professional, Educator",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1037000388715708416,docfoleygyn,Minimally Invasive Gyn Surgeon @womenandinfants | Assistant Prof @brownmedicine | #MAGEEMIGS #NYUOBGYN #UMASS alum | #surged | #gynfluencer | thoughts are mine,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160836385,RexPaulinoMD,Geriatrician & Palliative Physician. HPM APD @UTGeripal. Educator + learner. Dancer + photographer. Husband & father. Opinions are mine.,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539639811,DrHollyHolmes,Passionate about caring for older people. Division Director of Geriatric and Palliative Medicine at McGovern Medical School. Tweets are mine.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209850467968311297,UTGeripal,Official Twitter account for the UTHealth Division of Geriatric and Palliative Medicine. Proudly caring for older adults and patients with serious illnesses.,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15739629,krop57,Teaching Health Informatics at SoM National University of Ireland Galway. CEO Qpercom Ltd,Educator and Researcher,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
454350218,zajctjasa,Podcaster @ https://t.co/ZbffGnVqNU 📠 | 💊https://t.co/4aNSGLNqbD Meds Business Developer @BettercareIT | Moderator | Speaker |,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1168840885,Radhika86981082,"Head of Data Driven Development @PHE, a data and digital enthusiast, Honarary research fellow with the Centre for Healthcare Innovation Research",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2467815066,EBMAorg,European Board of Medical Assessors 'Promoting best assessment practice in medical education in Europe',Organizations (specifically related to medical education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411491133,aPatientMD,"I am now retired for medical reasons
Opinions are my own, and are no longer updated.",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188176737949106178,Shahed__Ahmad,National Clinical Director for Cardiovascular Disease Prevention. NHS England. Medical Director SIPS SE Region. Retweets are not an endorsement.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567808955,DrSarcoma,"Physician/investigator/educator/academic and industrial collaborator. Prof, @Dana-Farber and Ludwig Center @Harvard Medical School.All tweets my personal views.","Medical professional, Researcher, Educator",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
370276747,mortensode,"Professor of Global & migrant health, chief physician Migrant Health Clinic. Health systems, Migration, Equity, social determinants,globalhealth",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883048992925515776,davflore,"Interested in public health, data and technology",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1632161521,CarolLRead,"Writer, career & creativity coach |  MedX Speaker | Mid Creative Writing MA & completing my first novel | Forever chasing stories, waves & photos that matter 🌊",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1418855796,CarlosM44013395,"Hospitalist, Dell Medical School Dell Seton Medical Center at the University of Texas at Austin",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882748021070483456,LinaLanderSD,Digital transformation | Education Technology| Innovation | Assessment,Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81916322,bethjonesmd,"family physician, wife, mother, faculty University of Michigan Medical School, she/hers",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929745318459064320,MonicaOR4,"PGY3 @UWiscPathology | Dementia, neurodegeneration, neuropathology, epidemiology",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15167084,Andywebster,"Emergency physician and #CCIO . Keen runner and Wittertainee. ""Everything will be alright in the end, and if its not alright, its not the end."" Mark Kermode",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169679081,SjogrensForum,Living Well With Sjögren's Syndrome.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648125811,Doc_JD_,"#MedEd, ID/HIV. 🏳️‍🌈, Tejano/Texpat. Professor & curriculum dean @ UCSF. Tweets/thoughts my own. he/él. Also found as @Doc_JD@med-mastodon.com and on Discord.",Medical professional ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988918289,Sympathy4TheDr,"Division Chief/Professor PM&R at MUSC, PM&R & Pain Medicine, health care educator, father/husband, Mets/Giants fan. Views/opinions are mine","Medical professional, Educator",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
916701854,Alaa_elnajjar,"Child Ad. Psychiatrist @bradleyhospital @BrownMedicine | Tweets=my personal thoughts, retweets🚫endorsement #MedEd #MedTwitter #MedTech",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442039197,sargsyanz,Internist at Baylor College of Medicine. Alum @BCMHouston and @MGHMedicine. Tweets about medicine and language. Opinions my own.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239210681,Bob_Wachter,"Chair, UCSF Dept of Medicine. Career: What happens when a poli sci major becomes an academic physician. Author: ""The Digital Doctor"". Hubby/Dad/Golfer.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222613962174259200,MarlonDanMD,Assistant Professor @UofTPsych Psychiatrist @OntarioShores Co-conference chair @CPA_APC Mental health and addictions researcher. Views are my own.,"Medical professional, Researcher, Educator",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
317434333,FitztMD,@UMichAnesthesia PGY-2 •UMich Alum x3 •MPH👉🏾HC Mgmt/Policy •#1stGen/Diversity in Med Advocate •Former owner @JerkXJollof •West-Indian🇩🇲🇳🇱 #TMC,Medical professional and Advocate/Activist,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37749523,_DrJ,"Peds EM Fellow & (sometimes) DJ, mixing Equity & Innovation | #SolutionSeeker | #GoBlue |✊🏾 she/her 🏳️‍🌈 | views = mine",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262157586,stmichaelalo,"@cwru @CLE_state grad, former @caseccc cancer researcher, current med student, health policy enthusiast, wannabe astronaut",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
969300828073938944,BrowntownK,Incoming #obgyn resident @UofUHealth | Proud alum @umichmedicine and @juniatacollege | Avid #runner | Tweets are my own,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197595705201836032,nadinem95,Anesthesiology resident @umichanesthesia. U of M-Dearborn & @UMichMedAdmiss Alum. Forever go Blue 〽️ Go Lions 🦁 (we will win a Super Bowl),Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54096884,lgobrito,"Assoc Prof, Gynecology, @unicampoficial SoMeEditor @IUJ_BlueJournal. IAB, @iugaoffice. Pres @uroginap. IMG. RT#Endors",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208317149732720640,midpatelmd,"Twin Dad. PGY5 Ortho, @uaphxortho. Incoming shoulder and elbow fellow @clevelandclinic. UT Austin | UTMB 🤘🏼. ⛹🏻‍♂️⛷🏃🏻‍♂️. Opinions are my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185755224,sgraziano11,OB/Gyn. Medical Educator. Embraces inner geek/nerd. I’m not struggling. I’m improvising. He/him,"Medical professional, Educator",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
713058006267727874,pharmacylthtr,Pharmacy depts @LancsHospitals 220 staff providing safe and effective medicines optimisation for our patients,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085480209,ASRA_Society,The American Society of Regional Anesthesia and Pain Medicine is the largest subspecialty society in anesthesiology.  #PainMedicine #RegionalAnesthesia,Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884745113,colinjmccartney,"Chief of Anesthesia, Sunnybrook HSC. Professor, University of Toronto. Opinions my own etc. 🇨🇦🇬🇧🇺🇦",Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414247932,amit_pawa,"Consultant Anaesthetist @GSTTnhs @clecliniclondon #RAUK24 #Paravertebral #PawaPoems #RegionalAnaesthesia #BlockItLikeItsHot COI:GE,Pacira https://t.co/6a1YlyIYs9",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17937385,indigodoc,Anesthesiologist - a DOCTOR who keeps you alive and safe while you undergo surgery—most importantly is vigilant to protect your brain and heart!!!!,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004635655580864512,HeriotWattMEL,Developing revolutionary new medical training aids by blending cutting-edge sensory tech with psychological insight. Our head @DrMelMckendrick CEO @OptomizeLtd,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701489866106916864,OptomizeLtd,"Medical training software, eye tracking, human factors and medical device testing services. Our CEO is @DrMelMckendrick, who is also the head of @HeriotWattMEL",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385215063,consent_patient,Amanda Rankin Personal opinion #LearnAboutMECFS #PostExertionalMalaise #IatrogenicPEM #OpinionNotEvidenceBased  #systemicFailureInHealthcare #IAPTLTCMUS,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076172179178487809,drahmadbazzi,"I'm in the kitchen for two main things: Algorithms & Food ! 
I like math & wireless.
https://t.co/iP34rApttU",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
245680064,Sran19,Emerg doc by day; div 6 ball hockey player by night 🦇,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179751970996928512,PostgradLTHTr,"Postgraduate Medical Education for all doctors in training @ Lancashire Teaching Hospital. Part of the Student, Trainee and Placement Support team based at RPH.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211132873,Ajauseon,Cardiologist and fellowship PD at University of Illinois at Chicago - native Ohioan - multi-modality imager - MHPE student @uicdme - #meded #cardiology,"Medical professional, Researcher, Educator",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3252878263,CalDomMed,"Internal Twitter feed for the Department of Medicine within the Cumming School of Medicine, University of Calgary and Alberta Health Services - Calgary Zone",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28209041,bradparry,President & CEO @calgaryeconomic Business Leader |Brand Builder | Growth Driver | AI | Data Driven | Volunteer | Mentor| Husband | Father| Friend |,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3253653414,yychealthnut,"Passionate about #DiseasePrevention, #Fitness, #Health, #Nutrition, and #Wellness. Lover of #Nature. #KindnessMatters 😊",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
883130835238502400,RockyMtnIM,Official Twitter account for the Rocky Mountain Internal Medicine Conference | In collaboration with @ACPCanadian & @AlbertaDoctors #ProudtobeGIM #RMIM23,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407888628,NishanSharma29,"International research @UCalgary, @O’Brien Institute for Public Health. Medical education. Opinions are my own.",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
863841175396077585,HETpodcast,Aiming to help guide healthcare providers and PTs about different educational roles and to challenge the status quo of healthcare education to make it better!,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2293428626,FScottFeil_DPT,https://t.co/OFygutHAaI Physical Therapist/ ill communicator/Sport Music Food Fan/Molder of young minds/Mets Giants Knicks/Student Debt Eliminator,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578898615,BrandonPoen,PT | DPT| @NIUlive Graduate. Co-Founder of @HETpodcast.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182061157072412673,drtashofficial,🇨🇦🇮🇹 IMG-US trained; Peds EM Dr & SIM Educator| @sickkids VS Ambassador| Public educator on Pediatric Health IG@ dr.tash.official| #advocacy #education,"Medical professional, Educator, Advocate/Activist",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
89557210,bonniesheeren,Navigating the new health care landscape as a board certified independent patient advocate #hcldr #pinksocks,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1130958961237221376,drminisingh,Professor of Med Education @Medicine_UoM Dermatologist @NCAlliance_NHS                              Chair UG Ed @Healthyskin4all #clinicalreasoning. #DermEd4all,"Medical professional, Educator, Researcher",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16330235,hhask,Patient safety advocate with Mothers Against Medical Error,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
771990398,ImproveDX,Official Twitter account of the Society to Improve Diagnosis in Medicine (SIDM) - the only organization focused exclusively on reducing #dxerror in medicine.,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2873251381,HardeepSinghMD,"Professor @bcmhouston. Research on improving health care, patient safety, health IT & reducing misdiagnosis. PECASE Presidential Awardee '14. Tweets my own.",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1020023380286803973,ZacharySagerMD,"Palliative medicine provider, researcher and psychiatrist at DFCI/VA. Interested in the intersection of psychological trauma, substance use and aging.","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
958375136,israelo430,"Thoracic Suergeon
Minimal Invasive Thoracic Surgery.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961866052,cameronlrandall,"Asst Prof @UWDentalSchool / Psychologist applying #behavioralscience to #dentistry, #publichealth / #Pain #DentalFear #HealthBehavior #ImpSci #WorkforceWellness",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147567014,potterlacroix,"uri pharmacy alum, kappa psi bro, accreditation and assessment day job.opinions are my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712753908339310592,karaz1995,الخير فيي وفي أمتي إلى أن تقوم الساعة,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2789804225,chaplintim,"Emergency medicine @queensu, simulation-based learning resuscitation fanatic.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783834536262197248,DavidACohen_MD,"Endocrinologist, hospitalist, educator. Vice Chair, Education @RWJMS. Honing my skills as father, husband, friend, & bad joke-teller. He/him/his. #EndoTwitter",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092718417344323585,DoRMAHE_Manipal,"Official twitter handle of Directorate of Research, Manipal Academy of Higher Education, Manipal. Retweets or likes are not endorsements.",Government,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
931850629554860032,rnickburns_md,"@creogsovercoff1 @obgynchallenge | MFM Fellow @UWashOBGyn | Interests #MedEd & #FOAMob, quality, impsci. #PelotonMedTwitter. Aequanimitas. Opinions my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725310406,MAHE_Manipal,Manipal Academy of Higher Education- official Twitter handle.,Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467196867,AGhoshal4,Working in #palliativecare. All Tweets & opinions my own; RTs not endorsements.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977626362344361984,LakshmiKoulmane,"Learner-Wanderer
Finding joy in little things in life
❤️🩸🧑‍💻🧑‍🔬🏞️🧘",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196050479,manipalblog,The Essence of Manipal. We are arguably the number one Blog based out of Manipal since 2007!,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60461697,AnupamThakurMD,Psychiatrist @CAMHnews and Education scholar. My views are my own.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864260727267364865,chandan_khandai,"#CLpsychiatry, #socialjustice, #meded. Now in Dallas. Alum @WUSTL @UPMC @NMpsychiatry @UWPsychiatry. He/him","Advocate/Activist, Researcher",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16844795,hur2buzy,"Curriculum and Instruction Consultant modeling joy in curiosity problem-solving, intellectual rigor, & discovery #MedEdPearls #TeachingAtOSU  #theCGEA #aamcCGEA",Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177655390,DrNickKman,Director of Med 4 at OSU and Emergency Physician at @OhioStateMed.  Past President of @CDEMFaculty. Tweeting about Disaster Preparedness & Med Student ED.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15873722,EMEducation,"Dad of 3, Part time adventurer, Emergency Medicine Doc and Director of Faculty Development for @GeisingerHealth & @AmeGeisinger",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483249927,DrBuckholdSLU,"IMSLU Residency Program Director
Medical educator, clinician, coach, gadfly, husband, father of 4 girls @spursofficial @slusom @ACPinternists",Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820818474184409088,msehgalmd,Geriatrician | Innovative Educator | Leader of Interprofessional Teams  @primarycarechat #meded #geriatrics #agingisnotadisease,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416034301,a_l_bailey,"Mom, cardiologist, KY Wildcat Fan. Editor-in-Chief #ACCEL Believes 🍎 a day will keep the 👩🏻‍⚕️away...Opinions my own","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1177718582,HeartOTXHeartMD,#Husband #Father #BigPoppy #MayoClinic trained #Cardiologist. ✭ Highly Educated- seeking #Wisdom ✭ “A Cheerful #Heart is Good #Medicine “#Proverbs17:22 ✭🫀🏈,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889810573,GarimaVSharmaMD,Director of Women’s CV Health #CardioObstetrics @Inovahealth @IHVInews | Associate Ed @JACCjournals #JACCAdvances |President @ACCMaryland | Tweets are my own.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41723359,misterchambo,"Retired Hospital and Physician Practice CEO, https://t.co/sCQR6hl4dg and Lifelong Razorback Fan🐗",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348635506,CFPC_e,The College of Family Physicians of Canada - The voice of family medicine in Canada ,Organization,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
347983943,CMQ_org,Medical & Health. 175 years of protecting the public by providing quality medicine.,Organization,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1370629724,LindaSMedEd,,Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4159515567,wsding,Peds Urologist in Ottawa 🇨🇦. He/him. Views my own.,,,,,,,,,
806000000000000000,_backtable,"The BackTable podcast is for all things Vascular and Interventional; covering tools, techniques, and expert guidance. It's the meeting after the meeting.",,,,,,,,,
,timosh99,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88806138,zackferguson,"Suburban Dad with a Med Reg side hustle. ST5 in Acute Internal Medicine + Med Ed. If you’re here to check whether it’s a joke, yes it’s a joke. He/Him. ✡️",Medical Professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783000000000000000,theQCommunity,"We are a community of thousands of people across the UK and Ireland, collaborating to improve the safety and quality of health and care.",organizations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164718384,tylerblack32,"Suicidologist, emergency psychiatrist and pharmacologist. Data geek, ok, lots of other geek.

Views expressed are my own and not my employers'.

he/him/his",Medical Professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,zoom_us,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715502153,tonyachin1,"SVP, Investor Relations @Cohesity, Forbes Communication Council, Former Alaskan, Current Californian. Opinions my own.",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351503448,young_andrea,proud to be in public services,Advocate_Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429298797,ubcspph,"Researchers, educators, students and change-makers, working towards improved health at home and around the world.","Educator, Researcher",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25950355,NEJM,The New England Journal of Medicine (https://t.co/YGfDrRsIhE) is the world’s leading medical journal and website.,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64862896,UCSFMedicine,"Striving to advance human health through a fourfold mission of education, research, patient care, and public service.",Organization,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
775000000000000000,uoftobgyn,"Welcome to Obstetrics & Gynaecology at the University of Toronto, the largest #ObGyn department in Canada!",Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,youalwaysfindme,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104041254,wwwcritiqcom,"Critical for life - Crit-IQ is an online education, quality assurance and professional development website.",Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24781111,yourAMSA,"The Australian Medical Students' Association (AMSA) is the peak representative body that connects, informs and represents Australia's 17,000 medical students.",organizations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18070920,xrvilla,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39753738,TheAACE,"Official Twitter account for the American Association of Clinical Endocrinology (AACE). Elevating endocrinology since 1991.
Retweets ≠ endorsements.",,,,,,,,,
1633216651,nerminenasry,,,,,,,,,,
1589386728,UNMCCON,Ranked in the top tier of U.S. nursing schools in both academics and research.,,,,,,,,,
592185200,ChrisDJacksonMD,"Asst. Dean & Assoc Prof @UTHSCMedicine, Senior APD @UTHSC_Medicine, Academic Internist @RegOneHealthFDN & @CCHSMemphis, President-Elect @smaorg",,,,,,,,,
1170000000000000000,KwadCast,The podcast about healthcare innovation and improving healthcare delivery. Hosted by @kwadwo777. In association with @ResourceOptNet,,,,,,,,,
242961973,Jimmy_Yan,"Ortho surgeon 
Random posts on hockey, surgery, urban safety, and snowboarding
Views don't represent anyone but myself",,,,,,,,,
1050000000000000000,emmacfields,Radiation Oncologist and Program Director at VCU,,,,,,,,,
1210000000000000000,MEdKuwait,Advancing Medical Education in Kuwait,,,,,,,,,
3412725543,Dr_Vijay_Shah,Chair of Medicine at Mayo Clinic | Alcohol liver disease | life and leadership | research in advanced liver disease| AI and digital technology| the Future,,,,,,,,,
766000000000000000,BobEnglanderMD,"Associate Dean for UME @UMNMedSchool. Champion of competency-based education, continuous improvement, and transparency in #MedEd. 

Content/views are my own.",,,,,,,,,
,mcwquips,,,,,,,,,,
1290000000000000000,SS_GlobalHealth,"Program Director, Coursework & Clinical Academic @Sydney_uni & @Sydney_ID @thePHFI @MAHE_Manipal Passionate about Global Health & One Health.",,,,,,,,,
363109207,andrewdunn111,"Chief, Hospital Medicine, Mount Sinai. Passionate about Hospital Medicine, hospitalists, and faculty development. Fond of anticoagulation & thrombosis.",,,,,,,,,
287412713,jchristawoodley,"Global citizen. Humanist. I hear, I know. I see, I remember. I do, I understand.",,,,,,,,,
995000000000000000,JKhubchandaniMD,"@NCSP_Yale Fellow | @MGHSurgery Resident, Aspiring Breast Surgical Oncologist | In pursuit of equity and a more just world | Rooted 🇮🇳",,,,,,,,,
417474879,LindaSuleimanMD,"🇸🇴🇨🇦Mom, Orthopod @NMOrthopaedics in Adult Hip and Knee Reconstruction & Replacement, Associate Dean for  Diversity, Equity and Inclusion @NUFeinbergMed",,,,,,,,,
1700486760,BflofanJD,"Husband, father, Bills and Sabres fan, Road Biking Enthusiast, Endocrinologist, Quality and Patient Safety Officer for Grad Med Ed at Albany Medical College",,,,,,,,,
1499355500,AlimPardhan,"EM/PEM Physician, PD @MacEmerg, Site Lead HGH ED @HamHealthSc. Tweets my Own, RT not endorsements. https://t.co/T9ab4sTw2i",,,,,,,,,
151995371,londyloo,"Views are my own | She/Her | Internal Med PGY3 | Aspiring Rheumatologist | Passionate about SDOH, Rural health, Healthcare Access, Antibodies | Pro choice |",,,,,,,,,
1176283831810347009,shrutichandramd,,,,,,,,,,
50088781,AmerGastroAssn,Our mission is to empower clinicians and researchers to improve digestive health. Also follow @AGA_Gastro @AGA_CGH @AGA_CMGH @AGA_TIGE @AGA_GHAdvances @AGA_GIHN,,,,,,,,,
579346940,nickibyl,,,,,,,,,,
568834278,PaulNWilliamz,"Internist, Curbsider. Opinions my own, and tweets and retweets are not medical advice. He/him/his @paulwilliams@med-mastodon.com",,,,,,,,,
581031302,NewYorkACP,"Official Twitter page of the New York ACP. 

NYACP: Advancing Internal Medicine and Improving Patient Care through education, advocacy and quality improvement.",,,,,,,,,
184867377,AANEMorg,American Association of Neuromuscular & Electrodiagnostic Medicine (AANEM): nonprofit association dedicated to neuromuscular and EDX medicine.,,,,,,,,,
19429847,queensu,"#queensu is focused on solving the world’s most pressing challenges through scholarship, discovery, and innovation.",,,,,,,,,
1520000000000000000,ACurreyMD,Radiation oncologist at @MedicalCollege VA and @MCWCancerCenter specializing in breast cancer. Program Director @MCWRORes. Tweets Mine.,,,,,,,,,
505066697,liebschutz,"PCP/Addiction Med, Academic General Internal Medicine Leader, Researcher, Mom, Dog mom, Red Sox fan, Human, University of Pittsburgh, UPMC, @PittGIM",,,,,,,,,
1400000000000000000,DEMEC21,Developing Excellence in Medical Education Conference 21 #DEMEC21 | A collaborative #MedEd event | Dec 2021 #Hybrid Manchester/Virtual,,,,,,,,,
750000000000000000,DukeKidney,Duke Division of Nephrology. Home to the Duke Nephrology Fellowship. #NephForward #LearnLiveLead Tweets by @Nephro_Sparks        @nc_kuhtrio,,,,,,,,,
230621630,awong37,ID/HIV/Addictions Physician & Researcher | Father to Three | Husband | Assoc Prof @USask | all views my own; he/him/his; proud to call #YQR home,,,,,,,,,
